Grocery_Stores_Per1000,FFRPTH14,FOODINSEC_13_15,Median_Income,Adult_Obesity_Rate13,Adult_Diabetes_Rate13,Farmers_Markets_Count_16,Poverty_Rate,PCT_LACCESS_POP15,LACCESS_LOWI15,Population,Adult_Obesity_Rate_08,Adult_Diabetes_Rate_08,GYMs_09_Count,GYMs_14_Count,GYMs_Change_09_14_Rate,GYMs_Per_1000_Count_09,GYMs_Per_1000_Count_14,GYMs_Per_1000_Count_Change_09_14_Rate,Food_Tax_Rate_14,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,PCT_LOCLFARM12,PC_DIRSALES12,PCH_DIRSALES_07_12,FMRKTPTH16,PCH_FMRKTPTH_09_16,PCT_FMRKT_SNAP16,PCH_VEG_ACRESPTH_07_12,FARM_TO_SCHOOL13,PCH_FRESHVEG_FARMS_07_12,FOODINSEC_10_12,CH_FOODINSEC_12_15,VLFOODSEC_10_12,VLFOODSEC_13_15,CH_VLFOODSEC_12_15,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,GROC09,GROC14,GROCPTH09,PCH_GROCPTH_09_14,FFR09,FFR14,FFRPTH09,FSR09,FSR14,FSRPTH09,FSRPTH14,LACCESS_POP10,LACCESS_POP15,PCT_LACCESS_POP10,LACCESS_LOWI10,LACCESS_HISP15,LACCESS_NHASIAN15,LACCESS_BLACK15,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_65OLDER10,PCT_18YOUNGER10,POPLOSS10,FIPS,State,County,Min_PCT,Max_PCT,CategoryName,Description,CategoryName_restaurant,RuleDescription,Risk_Level,Rule_Description,StatusName,Rule_Description_socio,ProfileName,Description_local
0.287466462,0.47911077,14.8,52975.0,32.6,10.2,1.0,11.9,17.112188076928653,554.744718298013,10170.0,29.1,9.0,1.0,1.0,0.0,0.093843844,0.095822154,2.10808739,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,2.813599062133646,7.887484557635656,38.333333333333336,0.09832841691248771,3.638151425762031,100.0,2.242706452532545,0.0,-60.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,1.0,3.0,0.093843844,-1.954343899,3.0,5.0,0.281531532,6.0,8.0,0.563063063,0.766577233,1929.92139538992,1827.58168661598,18.070425050467414,439.578660939174,39.9378050877785,8.00000007194467,8.28560742735863,87.39700374531834,0.17790262172284643,11.320224719101123,19.073033707865168,23.84831460674157,1.0,19069.0,IA,Franklin,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.42722871,0.42722871,14.8,55421.0,32.9,9.5,1.0,12.1,75.46749172635869,1654.52577824769,6950.0,29.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,1.6885553470919326,8.399832003359933,275.0,0.14388489208633093,5.683453237410103,0.0,6.985860282794351,1.0,0.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.536696632,-20.396610652,4.0,3.0,0.536696632,9.0,7.0,1.207567423,0.996866989,3370.50515368329,5615.53605935835,45.29640039891533,1016.0066337855,150.380117044002,15.150234190005,37.2843263531031,95.72638086278727,0.43004972449939527,2.513103077543341,19.567262464722486,22.832952560139766,1.0,19071.0,IA,Fremont,20.0,100.0,Low access,Population = 20% with low access,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.108695652,0.869565217,14.8,51002.0,29.6,10.4,1.0,11.1,13.116902292183696,390.616868623445,9011.0,28.4,8.9,2.0,0.0,-100.0,0.21438525,0.0,-100.0,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,4.230769230769231,19.95420346745175,-29.88505747126437,0.11097547442015315,2.6634113860832245,0.0,-0.8776683092757533,1.0,300.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,1.0,1.0,0.107192625,1.402173913,4.0,8.0,0.428770501,10.0,7.0,1.071926251,0.760869565,2330.0057528632,1224.59399799827,24.9572167187575,749.086740361888,10.8019101917744,2.63031155988574,3.17432179115713,96.58311910882605,0.2356469580119966,1.8316195372750643,20.897600685518423,23.093401885175663,0.0,19073.0,IA,Greene,0.0,10.0,High access,<10% low-access,Fast-Food,Restaurants à service rapide proposant des repas à emporter ou sur place,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.404040404,0.242424242,14.8,62423.0,31.7,11.0,1.0,6.3,11.112636181320646,306.516023465012,12313.0,28.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,5.291723202170964,42.71579116724318,99.62406015037594,0.08121497604158207,-1.1045236741654716,0.0,-0.8776683092757533,1.0,66.66666666666666,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,5.0,0.321362577,25.727272727,1.0,3.0,0.080340644,12.0,15.0,0.964087732,1.212121212,1389.86486497181,1383.85658365986,11.160883843024251,281.44814218093,9.0,3.99999992549419,3.99999995839607,97.88805910222436,0.2087850317192644,0.9796836103750101,18.806713241789126,23.809523809523807,0.0,19075.0,IA,Grundy,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.373064727,0.466330908,14.8,54719.0,35.9,9.4,2.0,10.4,11.270599761697554,423.317559985813,10625.0,28.1,8.2,0.0,1.0,0.0,0.0,0.093266182,0.0,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,2.4125452352231602,16.05568445475638,41.80327868852459,0.18823529411764706,1.9576470588232961,0.0,-0.8776683092757533,1.0,0.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,3.0,4.0,0.274248103,36.031834857,7.0,5.0,0.639912241,7.0,7.0,0.639912241,0.652863272,1228.95514768723,1234.58149789635,11.219236330904053,324.934634169778,41.6929426640272,8.45376494526863,0.0,96.72265838962936,0.14606536425050212,1.844075223662589,19.883147708599598,23.927332481285372,0.0,19077.0,IA,Guthrie,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.264602765,0.264602765,14.8,54042.0,30.6,10.3,1.0,11.0,18.020412393337267,889.93768910436,15076.0,28.7,8.2,1.0,1.0,0.0,0.063536438,0.066150691,4.114572997,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,2.890932982917214,3.3274613427285185,-44.565217391304344,0.06633059166887768,1.0745555850358044,0.0,4.306126443531026,0.0,-62.5,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,4.0,0.254145753,4.114572997,3.0,4.0,0.190609314,13.0,10.0,0.825973696,0.661506913,3650.02020732064,2824.33923440775,23.28858678823863,981.267791226104,74.9119345459449,130.484116156702,12.2811110442854,91.52044918011867,0.25521597652013017,4.989472340968545,18.088432335864223,24.047725387609265,0.0,19079.0,IA,Hamilton,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.27205949,0.27205949,14.8,56746.0,35.4,9.9,4.0,9.2,12.563345444475003,512.551318450219,10835.0,29.8,8.9,2.0,1.0,-50.0,0.175886026,0.090686497,-48.440192255,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.824521934758155,13.523195414651621,-6.790123456790123,0.36917397323488693,35.9298569450854,0.0,-0.8776683092757533,0.0,250.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.351772052,-22.660288383,4.0,3.0,0.351772052,9.0,6.0,0.791487116,0.544118981,1423.75076988083,1424.80900685791,12.55401437157949,513.851148744933,69.9810305694991,2.99999997578561,7.99999990820652,94.73591394056962,0.44087822943303057,3.509390706286924,19.098844899038887,23.437086676659906,1.0,19081.0,IA,Hancock,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.346600427,0.346600427,14.8,50947.0,34.8,10.5,4.0,9.6,14.49990566756918,639.429128703744,17226.0,28.3,8.8,1.0,0.0,-100.0,0.0570288,0.0,-100.0,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,3.418803418803419,4.256298170942137,-42.63565891472868,0.2322071287588529,-20.38081969116448,50.0,2.3179569768779618,1.0,12.5,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,6.0,6.0,0.342172797,1.293974929,2.0,6.0,0.114057599,15.0,15.0,0.855431993,0.866501069,2566.47809816926,2542.41345975158,14.637151238560856,738.132046811612,66.1446012124652,6.05676979292184,1.39302554540336,93.70366145773926,1.186266681875214,3.7127865860613665,20.959279114862554,23.086574654956085,1.0,19083.0,IA,Hardin,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.349064507,0.48869031,14.8,57244.0,32.3,11.7,1.0,9.9,17.805438874417337,781.317677758051,14149.0,29.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,2.197802197802198,4.820272689712161,6.0606060606060606,0.07067637288854337,0.0,100.0,4.510398016802091,1.0,0.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,5.0,0.267165375,30.654845015,9.0,7.0,0.601122095,9.0,10.0,0.601122095,0.698129014,2674.35725995592,2657.99591517302,17.915040594560022,730.436362530942,28.856942899758,3.89211791031994,10.9945676936768,97.34726688102894,0.167470525187567,1.2258842443729905,17.812165058949624,24.082261521972136,0.0,19085.0,IA,Harrison,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.148389969,0.445169907,14.8,50241.0,34.6,11.5,1.0,12.0,30.577309242184906,2091.25383547447,19773.0,28.4,8.0,3.0,1.0,-66.666666667,0.148500149,0.0494633,-66.691398328,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,2.2148394241417497,3.6385386033992924,12.307692307692308,0.050574015071056494,0.7889546351084752,0.0,1.4753526391865848,1.0,125.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.198000198,-25.055646238,11.0,9.0,0.544500545,17.0,16.0,0.841500842,0.791413167,5845.82594413257,6159.79894683815,29.018743827910498,2364.09222762784,258.457500115681,153.9626935259,119.762925907839,90.05212211466865,2.1593447505584513,3.7925043435095556,16.023827252419956,23.176966989327376,0.0,19087.0,IA,Henry,20.0,100.0,Low access,Population = 20% with low access,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,Middle Income,Households with income between 40% and 60% of the mean income,Mixed Market,County with a balance between local and external business interactions
0.105831305,0.317493915,14.8,50602.0,31.1,10.3,6.0,11.0,36.84791691938448,1160.8174992679,9332.0,27.6,8.6,2.0,1.0,-50.0,0.2090301,0.105831305,-49.370303736,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.397508493771234,13.987473903966597,69.62025316455697,0.46224882106092113,21.003000428632756,0.0,0.5845511482254746,1.0,100.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,1.0,0.418060201,-74.685151868,2.0,3.0,0.2090301,11.0,8.0,1.149665552,0.846650439,3734.81779896609,3524.87173250832,39.04262804689619,1080.74034616704,35.798229478838,3.88963034248445,8.9999996788988,97.36567008153878,0.26134225381559695,1.2335354380096175,19.307965711896298,25.21430064812879,0.0,19089.0,IA,Howard,20.0,100.0,Low access,Population = 20% with low access,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.31120332,0.414937759,14.8,52702.0,31.8,9.7,1.0,10.8,14.855078192644525,505.598018551626,9487.0,28.3,8.7,1.0,1.0,0.0,0.101595042,0.10373444,2.105809129,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,1.3937282229965158,6.375976964212258,26.53061224489796,0.10540739959945188,-0.14757035943882374,0.0,-0.8776683092757533,0.0,100.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,3.0,3.0,0.304785126,2.105809129,6.0,4.0,0.609570253,11.0,9.0,1.117545464,0.933609959,1715.16359673326,1458.02592460806,17.474922024791237,575.548262691482,38.2879117658304,2.99999999254942,1.27032643556595,94.63066734589913,0.3973509933774834,3.6372898624554257,20.590932246561387,23.005603667855322,1.0,19091.0,IA,Humboldt,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.426015337,0.284010224,14.8,53804.0,28.2,10.1,1.0,10.6,1.0615059754717224,25.1759421418571,6985.0,28.4,8.8,0.0,1.0,0.0,0.0,0.142005112,0.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,1.4625228519195612,1.410238330277817,66.66666666666666,0.14316392269148176,-3.1925554760200967,0.0,-0.8776683092757533,0.0,0.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,2.0,3.0,0.282087447,51.022436808,3.0,2.0,0.423131171,10.0,5.0,1.410437236,0.710025561,75.2501586011904,75.2501586011904,1.0615059754717224,24.5829710229752,0.0,0.0,0.0,97.43264212159684,0.2398081534772182,1.4106361969248131,20.66582028494851,23.952602623783324,1.0,19093.0,IA,Ida,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,Low Risk,Counties with obesity rate < 25% or diabetes rate < 8%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.366412214,0.427480916,14.8,63185.0,30.7,8.7,2.0,6.9,15.840576547596394,537.153869851537,16311.0,29.7,8.7,1.0,0.0,-100.0,0.0609533,0.0,-100.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,2.551521099116781,22.31674989211516,-41.70692431561997,0.12261663907792289,93.86916804610401,0.0,-0.8776683092757533,0.0,-61.53846153846154,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,6.0,0.243813239,50.283969466,9.0,7.0,0.548579788,14.0,14.0,0.853346337,0.854961832,2053.90392443928,2590.72629435939,12.558263065969308,357.475820653798,37.1804321586723,8.32039370572056,5.69534928072244,96.71660042800367,0.3240599205136044,1.8771018037297464,17.18740446346683,24.561296239682054,0.0,19095.0,IA,Iowa,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.153988297,0.256647161,14.8,49956.0,33.1,11.7,3.0,12.9,22.920963207772015,1383.6782984614,19472.0,29.0,8.2,1.0,1.0,0.0,0.0504007,0.0513294,1.842726619,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.187250996015936,25.187893560836887,40.909090909090914,0.15406737880032867,1.3147082990963121,33.3333333333333,1.6402600040625583,1.0,41.66666666666667,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.201602742,-23.617955035,8.0,5.0,0.403205484,23.0,27.0,1.159215765,1.385894672,4067.91324601937,4549.35277747859,20.495330743749346,1023.67360155232,43.54074635297,9.56085033263662,13.4159305346839,96.85106811769448,0.29222087867795243,1.1084240225715438,18.606408706166867,23.201330108827086,0.0,19097.0,IA,Jackson,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.162725103,0.51529616,14.8,53765.0,32.2,9.7,3.0,9.3,16.73780690939504,1445.77790260685,36708.0,31.6,8.6,4.0,1.0,-75.0,0.108462811,0.0271209,-74.995253851,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,4.918032786885246,9.383891442328737,93.78531073446328,0.08172605426610004,-1.2286150158003182,33.3333333333333,1.6825344714379562,1.0,-21.428571428571427,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,6.0,6.0,0.162694216,0.0189846,27.0,19.0,0.732123973,17.0,15.0,0.460966946,0.406812758,6078.21036028781,6166.54282155932,16.49804668662887,1506.89062509231,59.1142711547291,26.331281544306,18.0903195976716,95.77113077465935,1.2594321698061994,1.4575755930731231,16.527332935236956,22.846208132023236,0.0,19099.0,IA,Jasper,10.0,20.0,Moderate access,10% = low-access < 20%,Fast-Food,Restaurants à service rapide proposant des repas à emporter ou sur place,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.115440115,0.634920635,14.8,43495.0,27.5,10.6,1.0,15.3,12.266716698673038,668.918736375629,18090.0,29.0,8.3,3.0,3.0,0.0,0.17876296,0.173160173,-3.134199134,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.9416058394160585,10.26358759038955,112.04819277108433,0.0552791597567717,-14.472084024322863,100.0,-3.1957079542803704,0.0,-23.52941176470588,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,3.0,2.0,0.17876296,-35.422799423,11.0,11.0,0.655464188,11.0,18.0,0.655464188,1.038961039,2305.94723131042,2066.0830935575,13.690834360330228,733.69257571342,22.2142893742857,25.3141580658689,19.4483368753063,86.32072671139346,1.1814997328266936,2.4342456806982127,14.848898652259098,18.203407943952975,0.0,19101.0,IA,Jefferson,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,Low Risk,Counties with obesity rate < 25% or diabetes rate < 8%,Low Income,Households with income below 40% of the mean income,Mixed Market,County with a balance between local and external business interactions
0.140560979,0.744973188,14.8,57706.0,23.0,5.4,4.0,18.3,15.420278314751688,4369.70410190096,146547.0,23.4,5.6,9.0,17.0,88.888888889,0.069303271,0.119476832,72.397103507,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,6.557377049180328,2.7241588337970977,-3.3678756476683938,0.027294997509331474,-28.484377025800693,50.0,-9.043038788224036,1.0,16.216216216216218,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,22.0,20.0,0.169407996,-17.028132002,77.0,106.0,0.592927986,127.0,141.0,0.977946159,0.990954901,21904.4962033103,20182.3686639133,16.736064702029537,4866.06085419156,1255.11996063132,1122.97645524914,915.85162120263,83.10310050274293,4.708821686710166,4.737091425864519,8.565730963768893,19.802570254122035,0.0,19103.0,IA,Johnson,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Low Risk,Counties with obesity rate < 25% or diabetes rate < 8%,High Income,Households with income above 60% of the mean income,Mixed Market,County with a balance between local and external business interactions
0.195560771,0.244450963,14.8,55789.0,37.6,10.2,3.0,11.1,16.119979264833994,1102.5308124687,20439.0,28.3,7.9,2.0,0.0,-100.0,0.097266803,0.0,-100.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,4.71253534401508,7.619140056294283,36.52173913043478,0.1467782181124321,-0.3669455452808704,0.0,0.9560322236241808,1.0,44.44444444444444,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,5.0,4.0,0.243167007,-19.577588736,7.0,5.0,0.34043381,16.0,22.0,0.778134423,1.075584238,2494.86345201309,3326.84132067644,12.088688109376344,975.944909143969,31.8079822944601,14.7764392481185,9.32642787293298,95.53251284039152,1.962399457311755,1.3082663048745033,17.23035177827309,22.414962690183156,0.0,19105.0,IA,Jones,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,High Income,Households with income above 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.293226469,0.390968625,14.8,50054.0,29.9,11.0,0.0,12.1,25.41497764023927,882.622168519318,10119.0,28.3,8.6,1.0,0.0,-100.0,0.094768764,0.0,-100.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,1.2219959266802443,8.463165993460281,-15.384615384615385,0.0,-100.0,0.0,2.788997884208515,1.0,16.666666666666664,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.379075057,-22.64685759,3.0,4.0,0.284306293,4.0,6.0,0.379075057,0.586452937,2671.36829976555,2671.36829976555,25.41497764023927,881.363326232046,30.896786206973,4.99999998302155,9.22839151136577,97.85938540576538,0.47569213205213584,0.8562458376938445,19.227475977547332,23.232803729426315,1.0,19107.0,IA,Keokuk,20.0,100.0,Low access,Population = 20% with low access,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Non-Local Market,County with strong economic dependence on external markets or imports
0.459860728,0.656943897,14.8,52433.0,32.7,11.0,3.0,11.6,53.25479074498881,2314.77381392745,15114.0,27.4,8.8,1.0,1.0,0.0,0.063979527,0.06569439,2.6803311,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.40993328391401,9.180285174816069,-65.0990099009901,0.19849146486701072,0.2646552864892292,0.0,3.3791262451982456,0.0,120.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,7.0,7.0,0.447856686,2.6803311,9.0,10.0,0.575815739,15.0,16.0,0.959692898,1.051110235,7179.35646038172,8277.39212549361,46.190287977750245,1770.77303625176,130.99216246407,27.4473096083093,20.4620640259964,97.28495142507882,0.27665186900855687,1.3832593450427846,21.86836518046709,22.872032426172552,1.0,19109.0,IA,Kossuth,20.0,100.0,Low access,Population = 20% with low access,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.19837896,0.538457178,14.8,45428.0,31.9,11.1,4.0,15.9,19.763878061994035,2519.86240086991,34615.0,28.5,8.3,5.0,5.0,0.0,0.139446676,0.141699257,1.615371535,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,4.0348964013086155,9.520065152068298,110.55900621118013,0.11555683952043912,-18.077134190379653,25.0,1.463113257884239,1.0,-44.44444444444444,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,7.0,7.0,0.195225346,1.615371535,18.0,19.0,0.502008032,41.0,33.0,1.14346274,0.935215099,4919.81729243734,7087.7219505923,13.71874767842658,1191.64319423219,135.33964270384,23.0200929461862,382.050036631714,91.5537337571803,3.050582789582288,3.045005855780492,16.948301823657353,22.198984998048076,1.0,19111.0,IA,Lee,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,Low Income,Households with income below 40% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.12858724,0.734784226,14.8,58142.0,31.0,10.3,10.0,11.0,24.818289781152465,9731.38757837751,221661.0,29.2,8.0,25.0,30.0,20.0,0.11892473,0.137772042,15.848101731,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,3.922967189728958,2.805374800860191,12.476722532588454,0.04511393524345735,4.877869058306791,20.0,-4.394313077969896,1.0,-10.714285714285714,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,26.0,28.0,0.123681719,3.966245143,158.0,160.0,0.751604295,159.0,184.0,0.756361284,0.84500186,54382.4221474808,52422.6807731371,25.746083411834146,11231.1870942716,1105.69146530734,1099.24322803116,1470.34094290201,89.28446308693059,3.8631607851306184,2.6199426207001033,13.013549468341964,24.545747209150388,0.0,19113.0,IA,Linn,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,Moderate Risk,Counties with obesity rate between 25% and 35% or diabetes rate between 8% and 10%,High Income,Households with income above 60% of the mean income,Mixed Market,County with a balance between local and external business interactions
0.268793119,0.268793119,14.8,53197.0,37.4,9.8,1.0,10.8,1.139075447870159,36.5584990619811,11142.0,29.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485941,1.038527,0.8449965,6.0,6.0,0.0,6.0,2.287581699346405,2.824360105913504,-84.23645320197043,0.08975049362771495,-49.53778495781722,100.0,4.960282436010581,1.0,-90.0,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,4.0,3.0,0.350385424,-23.286443867,5.0,3.0,0.43798178,8.0,7.0,0.700770848,0.627183944,137.017649360531,129.706521248975,1.203281367880311,41.5056510340842,3.32276022806764,0.0,0.0,81.75111969790112,0.4566611047685958,15.781153947483972,14.964433125493985,25.845262141038027,0.0,19115.0,IA,Louisa,0.0,10.0,High access,<10% low-access,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
0.114929318,0.344787955,14.8,46933.0,33.8,11.6,1.0,14.7,21.663540029105306,726.98731433929,8647.0,28.8,8.1,2.0,1.0,-50.0,0.223513634,0.114929318,-48.580622917,0.0,0.873642,0.9790413,0.8255146,6.0,6.0,0.0,6.0,2.314814814814815,12.224380212498572,4.901960784313726,0.11564704521799468,-46.923788597201224,0.0,6.020792871015649,0.0,-42.857142857142854,13.5,1.3,6.3,6.1,-0.2,7.5,8.3,1.0,1.0,0.111756817,2.838754166,3.0,3.0,0.335270451,6.0,7.0,0.670540903,0.804505229,1927.62179178979,1927.62179178979,21.663540029105306,751.879611373482,28.5974126099609,11.1787118126686,4.24549145705532,97.99955046077771,0.16857720836142953,1.0002247696111486,20.161834120026974,24.44369521240728,0.0,19117.0,IA,Lucas,10.0,20.0,Moderate access,10% = low-access < 20%,Full-Service,Restaurants offrant un service complet à table,High Risk,Counties with obesity rate > 35% or diabetes rate > 10%,Middle Income,Households with income between 40% and 60% of the mean income,Local Market,County with majority of businesses and consumers operating within local supply chains
